condition,row_index,true_label,prediction,title,transcript,total_claims,false_claims,signed_error,absolute_error,error_direction
BASELINE_MOST_FREQUENT,106,3,1,Adults With ADHD Natural Treatments,"So, if you're an adult with ADD and you don't want to take stimulants or you can't take stimulants, um what are some of the natural treatments? Um exercise always uh so important EPA fish oil. So, a lot of omega-3 fatty acids. People think brain and DHA well it's not been shown to be helpful for people have ADD but higher in EPA can be really helpful also rodeiola ashwagandha and tyrrosine uh tyrrosine is the amino acid building block for dopamine and a lot of my patients find or 1500 milligrams of tyrrosine twice a day can make a huge positive difference for",5,3,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,124,3,1,How To Beat ADHD,"One of the parts of your brain, if you have ADHD, that does work even better than a neurotypical person is your sensory input. This is what makes us highly distractable. We get so distracted by sensory stimuli. The sensory parts of our brain are hyper sensitive. So instead of an internal biological clock subconsciously measuring things, if we have data written out and we see it with our eyes, that will affect our brain in a more profound way. And now you ask, why is that? That's because our internal sensors are impaired. We're so much more sensitive to things from the outside because our internal biological clock doesn't work. That's a closer example of like a minus two over here, a plus two over here. The problem is that in most cases, this plus two of sensory sensitivity creates problems. Okay? So, time blindness is a huge huge huge thing. And the most important way to do that is to externalize your clocks and pay attention to them. Write things out, measure things to really figure out how long things take. And it's really cool because when I do this with patients, their natural ability to be able to estimate how long tasks take and complete them just goes up. Once you feed that information to your brain, then your brain is able to calculate. It's no longer a question mark. And so things just get",5,3,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,136,3,1,Links between ADHD and pain #ChronicPain #Pain #ADHD #ADHDAwareness,"I don't know if like many people would immediately see a strong link between ADHD and pain, but actually we know that people with ADHD are much more likely to experience pain. There's some kind of biological elements to it. So, one possible explanation is that people with ADHD and people with chronic pain both have higher levels of inflammation within the nervous system. So, that might be a common factor between the two. And your nervous system is the thing that kind of regulates pain. Yeah, exactly. In ADHD, the brain is kind of telling the muscles to maintain a kind of persistently high muscle tone, which means that the muscles get kind of fatigued and uh uncomfortable and and painful. And actually, some people have proposed that this might partly explain the physical restlessness of ADHD. Essentially, people are feeling ready to go all the time. There's also kind of psychological components to it as well because how we experience pain is very much related to attention. And for people with ADHD, they might have more difficulties with disengaging their attention from pain. There's also evidence actually that people with ADHD have greater pain sensitivity. So they're actually feeling the pain to a greater extent. Why is that? We don't really know. It might be to do with the with the attention. Like it might be more difficult to disengage your attention from the pain. So you're experiencing it like your subjective experience of it is greater. It might be to do with greater sensitivity to do with the inflammation that we're talking about. I think all of these things are kind of like connected and kind of all play a role.",5,3,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,195,2,1,The Most Common ADHD Symptoms in Women,hi I'm Dr Lisa Batten I'm a therapist and clinical researcher and I'm here to talk about some of the most common symptoms of ADHD in women number one organized chaos so because organization is such a difficult thing for people with ADHD you often develop coping mechanisms which often looks like baskets or stations where things live it works for you but to the outside eye it can look like chaos number two you take on too much as a go-getter with superpowers you hold yourself to unrealistic standards which can lead to putting way too much on your plate number three decisions are easy and impossible you're either all in without thinking or you're researching every single option and outcome possible and feeling Frozen by indecision number four emotional rollercoaster so you might find that you power through one emotionally devastating event with ease but some minor setback can send you absolutely spiraling,4,1,-1,1,underestimates_severity
BASELINE_MOST_FREQUENT,205,3,1,3 Common But NOT Normal Symptoms: ADHD,"Three common symptoms that are not normal in ADHD. Number one is waking up between two to 3:00 a.m. This is something that I commonly see in many ADHD patients and is usually attributed to dysregulations in cortisol and or blood sugar. Number two is GI issues like upset stomach, constipation, diarrhea, or bloating. This can be the consequence of multiple factors, but one of the most common ones is the anxiety that typically goes along with ADHD, which can disrupt gut function. And number three is missing meals followed up by binge eating. This is something that's very common in those with ADHD and can have a negative impact on blood sugar and cortisol like I mentioned in point one and also in gut health issues like I mentioned in point two. Have you experienced these issues? Let me know in the comments.",4,3,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,215,2,1,How Aerobic Exercise Fixes ADHD Symptoms #ADHD #Exercise #BrainHealth,"If you have ADHD, while any movement is good, what if the type of exercise you choose could work even harder for your brain? As a health and rehabilitation psychologist, I'm going to show you the science of strategic movement and how it can fundamentally change the way you manage your ADHD. So, if you want to light up these key brain areas, what's the best way to do it? That's the question we're trying to answer. It's not about moving only. It's about moving with intention. So, let me say that one more time. It's not about just moving or any exercise, but it's about moving with intention. So, first up, let's talk about cognitively engaging exercises like racket sports. Studies have shown sports like tennis, badmington, or table tennis are incredibly powerful because they force you to track a ball. Okay, think about this. predict moves and coordinate your entire body in split second. So from a neurobiological standpoint, the more complex the movements, the more complex the synaptic connections your brain builds. These stronger, more efficient brain networks are then recruited to help you think and learn, improving your processing speed and focus long after your practice is over or the game is over. Next, we have classic aerobic activity. running, cycling, swimming provide an immediate boost in your ability to focus and manage impulses. Often times, some of these exercises need to be done for a longer period of time. So, this happens because aerobic activity reliably boosts dopamine and norepinephrine, particularly in the prefrontal cortex, which is your brain's hub for executive function. But it goes deeper. Exercise doesn't just give you more dopamine. It improves your brain's ability to use it by enhancing receptor sensitivity. I know that's a a lot of scientific terminology here. Let me break it down for a second. So, think of it like upgrading not just the keys, but the locks they fit into. So, the keys are the neurotransmitters like dopamine, norepinephrine, and the locks are basically the receptors on the cell. Okay? So when one neuron releases or increases the dopamine synthesis and secretion and dopamine travels to the next cell, it binds to those locks that we call receptor. So the sensitivity of the receptors get better. You're actively building a stronger, more resilient brain. Now I want to hear from you. What kind of movement or exercise has been a game changer for your ADHD? Share your experiences in the comments. Your story might just be the spark someone else needs to get started. And if you're into more science-based strategies for your ADHD, make sure to subscribe or follow us for more scientific based knowledge and interventions that may help your mental health as well as your physical health hopefully. Thanks guys.",5,2,-1,1,underestimates_severity
BASELINE_MOST_FREQUENT,219,3,1,weird and specific adhd audhd symptoms #adhd #audhd #adhdsymptoms #adhdinwomen #adhdinadults,"You're going to find this creepy and uncomfortable, but here are some eerily specific things that are true about you if you have ADHD or ah DHD. You know that it's not really normal to have to have some sort of noise to fall asleep, like music playing, white noise, the TV on. But I'm guessing your nighttime routine consists of needing some sort of noise like this. And watching all the shapes behind your eyelids move around and do stuff, which by the way, many people actually don't see, but you do. Speaking of sleep, you sleep like this. You also enjoy sleeping with your hand on your face sometimes, or your hands otherwise secured in other weird places, like in your pockets if you have them. You feel a certain type of panicked rage at the way your clothes feel often. The two things that trigger you like no other are decisions and waiting. Often flood your sinks. And decisions, why does anyone ask us to make them? I bet you somewhere in your house, probably in your vicinity, your cabinets or drawers are open. You're in a lot of credit card debt from all your impulsive purchases. One of the main things you buy are new clothes, but you often never wear them because again, sensory issues. We like to resort to the same things that we know feel good.",8,4,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,224,2,1,Double Trouble: Untreated ADHD Symptoms and their Effect on Depression #adhd #psychnp #psychiatry,in individuals with both depression and ADHD untreated ADHD symptoms May a exacerbate depressive symptoms B mask the severity of depression C increase the risk of substance abuse or D all of the above answer d,3,1,-1,1,underestimates_severity
BASELINE_MOST_FREQUENT,228,3,1,Treating ADHD with Airway Orthodontics,often the child even though is hyperactive so there is one medical term called ADHD Attention Deficit Hyperactive Disorder doctors diagnose it but then the doctors don't know how to treat it because it is related to the airway which is why Airway Orthodontics become so important you treat the airway the Sleep improves the child probably can be weaned of ADHD so it's something which is upcoming and I'm sure we'll spread awareness in future,5,4,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,229,2,1,POV: How hormones affect ADHD symptoms,"Ever wonder why your ADHD symptoms change throughout the month? It could be your hormones. When estrogen's up, dopamine's up. Suddenly, I am the queen of productivity. Thank you. Hyperfocus. Confidence level 100 to zero real quick. Why am I suddenly overthinking every single thing? When estrogen crashes, I guess my brain does, too. Progesterone's high, and so is the urge to procrastinate. Everything feels harder to get done. Shout out to my hormones for constantly switching up my ADHD symptoms and making my emotions heightened even more.",5,2,-1,1,underestimates_severity
BASELINE_MOST_FREQUENT,236,3,1,Does my Child have ADHD? | Child ADHD Test,ladhd test ADHD in children is a neurodevelopmental disorder characterized by difficulties with attention hyperactivity and impulsivity which can affect their daily functioning and behavior answer these five simple questions to find out if your child may have ADHD does your child often have difficulty paying attention to details and making careless mistakes does your child frequently have trouble staying focused on tasks does your child frequently seem forgetful or easily distracted does your child frequently display excessive levels of energy does your child often struggle with following instructions organizing tasks or completing assignments if you answered yes to three or more questions your child may have ADHD get comprehensive child ADHD test available in the comments section,2,1,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,238,3,1,Treating ADHD + Major Depression — Smarter Strategies,"about the treatment of ADHD and major depressive disorder together. Now, this is something that can happen and does occur clinically. So, what can you do in those cases? I want to choose a medication that's going to treat both disorders. So, I can choose adamoxitine. I can choose as the serotonin norepinephrine re-uptake inhibitors. They have evidence to support their use in both major depressive disorder as well as ADHD. So you could you can use either of those choices to treat both disorders. Now if you want to go with a different medication, you can use the dopamine norepinephrine reuptake inhibitor buproprion. That also is a very good option here because it has evidence to support its use in both major depressive disorder as well as ADHD.",3,2,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,239,3,1,What Skipping Breakfast Does To ADHD Symptoms,"Skipping breakfast doesn't affect every brain the same way. The ADHD prefrontal cortex already uses glucose less efficiently than a neurotypical brain, and skipping that first meal makes the gap even worse. Glucose is the brain's primary fuel, and the prefrontal cortex, the area responsible for focus, impulse control, and emotional regulation is the most metabolically demanding region in the brain. Research shows that ADHD brains use glucose differently in regions tied to attention and impulse control, meaning the ADHD brain doesn't process fuel as efficiently in the exact area responsible for focus and self-regulation. That's part of why it feels drops in blood sugar faster and harder than a neurotypical brain. So, when an ADHD brain goes 10 to 14 hours overnight without food and doesn't refuel in the morning, you're asking an already inefficient system to perform on empty. What follows looks a lot like ADHD symptoms, but turned up. Your irritability, brain fog, emotional reactivity. Low blood sugar produces nearly the same symptom profile as ADHD itself, and cortisol rises to compensate, putting the nervous system into a stress state that further compromises focus. For an ADHD child, this often looks like a meltdown by 10:00 a.m. or complete disengagement at school. The behavior gets labeled, but the biology gets ignored. So, a few things that actually work with ADHD kids in the morning. Lead with protein and fat, not cereal or toast alone. Protein and fat both stabilize blood sugar for hours, while refined carbs spike it and crash it. If your child isn't hungry first thing, that's normal for ADHD. Try something small and easy, like a smoothie with protein powder and nut butter, a hard-boiled egg, or even leftover dinner. Food doesn't have to look like breakfast to count as breakfast. What's worked in your house for getting kids to eat in the morning? Comment below.",7,5,-2,2,underestimates_severity
BASELINE_MOST_FREQUENT,241,2,1,Autistic/ADHD Burnout Signs #autism #adhd,"A common consequence for late diagnosed autistic and ADHD people is neurode divergent burnout. This is when the demands of life and the lack of support catch up with our body and our brains. However, it's possible to be in burnout and not necessarily realize you're in burnout. You might think that you are experiencing, say, depression or a physical illness. So, I'm going to share some of the common signs of autistic and ADHD burnout so that if you notice any of those signs, you know kind of what direction to look in for support. Constant exhaustion even after you've rested. Headaches. Body aches. Increased sensory sensitivities which might make us feel like we can't leave the house without becoming overwhelmed. Brain fog. Forgetfulness. Losing your words mid-sentence. Finding tasks that you could previously easily do. Impossible. Anxiety. Irritability. Even less tolerance for change. Withdrawing from social contact or no longer finding the things that used to give you joy enjoyable. More frequent meltdowns. More frequent shutdowns. more frequent sensory overloads. Burnout isn't a personal failure. It's a sign that the load has been too heavy for too long. And also, when you're in burnout, it can feel like maybe you're just permanently going to be like this. So, don't panic. You can recover from it and you can build a life that works for you and is less likely to lead to burnout.",4,1,-1,1,underestimates_severity
BASELINE_STRATIFIED_RANDOM,4,3,1,The ADHD ‘night owl’,"People with ADHD like to stay awake later than neurotypicals, and this has puzzled researchers for 20 years until now. They have recently discovered that the reason people with ADHD are often up late into the night actually has nothing to do with sleep, but more about the fact that the quietness of the night allows their brain to finally feel safe enough to focus. During the day, there's expectations, there's pressure, there's perceived threats. During the day, the ADHD nervous system is trying to survive, making sustained focus very hard. But at night, it's peaceful. The nervous system finally has time to relax, and the ADHD brain can get its best work done. The nighttime peace is quite addictive, so the ADHD person will then delay sleep because it finally feels safe. And this is called revenge bedtime procrastination. So, the ADHD person will often be awake until the sun comes up, but we shouldn't feel shame about this. You're not lacking discipline. You're just chasing the calm.",6,5,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,7,2,1,Signs of ADHD You Didn’t Realise #subtle,here are signs other than attention difficulties that you could have ADHD you're always late and that's because it's quite characteristic for people with ADHD to only start getting ready when there's that voice in their head screaming at them to actually do so it may not be hugely late either it could just be 5 or 10 minutes but there's a chronic pattern emerging of this is happening time and time again just always feeling like you're one step behind you also put things off so when there's a new task you actually wait until day 29 or 30 to get it done rather than doing it in the first week you're also generally disorganized and one way to tell this is if you look at the inside of your bag or your drawers and you see that it just is a bomb site in there then that could be a sign now quite frequently you don't see any of those things as an issue and they're just part of your personality quirks and you need someone to get angry at you for it for you to take action to try and relieve those things and when you do that is,4,1,-1,1,underestimates_severity
BASELINE_STRATIFIED_RANDOM,16,2,3,An ADHD Diagnosis Does Not Mean Medication,"Hi I'm Rick Green, I'm a comedian who has a science degree and attention deficit hyperactivity disorder (ADHD). In the videos that I'm making for my YouTube channel Rick has ADHD I often Advocate and recommend getting properly diagnosed, now what I hear from people is two things, one is I couldn't wait to get diagnosed and when I was diagnosed everything started to make sense. Okay there's two or three responses, another response is I really would like to find out but I'm waiting because there's a long waiting line, and I've done a video about that as well. Then there is the I'm pretty sure I have it, I've read all the checklists, took all the online screener tests and so on, but I don't want to have to take drugs, so I'm not going to get diagnosed. So uh, I don't know where you live but nobody can force you to take a medication for anything, if you had a fatal disease and there was medication for it you don't have to take it, they'd recommend you take it, and you might want to learn more and decide if you want to take it. But with ADHD medication despite its wonderful track record most people I know who've tried it, stick with it, it's been a life changer, and some people I know have tried it, didn't like it, and stopped taking it, and that's the thing, you could try it, because I was reluctant, I have to tell you I don't drink, I never smoked any of that. So my friends all did, that that was fun, but I didn't take drugs. So the idea of taking a drug, a medication, that worried me, I was frightened that I was going to turn into a zombie or something, and it actually just made me calmer, but I wasn't zombified. I actually just got more done with less stress and it turned down that noise of the five radio stations that are playing in my head way down so I could sit and actually do taxes, which was shocking to me, shocking, I just did years worth of taxes in one day. So you don't have to take medication, you don't have to do anything, but once you know for sure what's going on believe me you are going to want to try different strategies and tools and techniques, and apps, and all of these things that are going to make life so much easier.",4,1,1,1,overestimates_severity
BASELINE_STRATIFIED_RANDOM,24,3,1,3 Underrated symptoms of #ADHD,i'm a psychiatrist let's talk about three underrated symptoms of adhd the first is time management problems some people with adhd have what we refer to as time blindness which just means that it's very difficult for them to tell how much time has passed or how much time they might need to complete a certain task even if it's a task that they do often this can result in frequently being late or even way too early to things they may also put tasks off thinking that they may be able to complete them faster than they actually can underrated symptom of adhd number two is rejection sensitive dysphoria rejection sensitive dysphoria refers to the fact that the nervous system of someone with adhd is highly attuned to any source of rejection or criticism it can become almost physically painful an underrated symptom number three difficulty with managing overeating and binge eating,3,2,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,61,1,3,The REAL Reason Generic ADHD Strategies May Not Work For You,"Hey there. Treatment for ADHD is not one sizefits-all. That's why it can often be very frustrating when you see videos and articles and whatever else you see and you get quick tips and you think, ""Oh, I've tried this. It doesn't work."" Or, ""Oh, that's not never going to work. That person has no idea what they're talking about."" I imagine if you've you have ADHD and you've spent a lot of time trying to do different things and have gotten frustrated and felt like nothing's working, those thoughts might have popped into your head. But but here's the thing. One size does not fit all with how you approach it. It's and it's not just about the strategies. The strategies often help a lot and are a big part of it, but it's also about finding the ones that are the right fit for you and also often times when needed working with someone to actually help you to implement them and just to learn a different process to be able to approach it. So next time you're getting frustrated thinking nothing works, you know, I can't do this. Why should I even try or why should I listen to anyone that has all these strategies? Take a step back and really think about what can I do differently? The mindset itself can really help you to keep pushing forward in a positive way. But also, if something's not working, if you keep doing the same thing over and over again, it's not you're probably not going to get better. But if you take a step back, really evaluate what could work, what what could I try doing, how could I approach it differently, and not have it be just about the strategy, but about the approach of actually how you implement the strategy, that can sometimes make a big difference. So, I hope this is helpful in getting you think a little bit more about an individualized approach to ADHD treatment. [Music]",4,0,2,2,overestimates_severity
BASELINE_STRATIFIED_RANDOM,70,4,3,ADHD Isn’t a Disease — It’s a Childhood Adaptation | Gabor Maté Explains,"I can tell you about my own ADHD. And this is where we go back to childhood again. My mother didn't abuse me. She did her best to look after me, but she was stressed, depressed, terrorized, grief-stricken. I'm picking that up as a sensitive infant. Can I fight back, change the situation, or escape? No, none of those. What can I do? Nothing I can do. My brain will tune out as a way of dealing with the stress. So that tuning out, that absent-mindedness, that desire to scatter your attention all over the place, that's not a disease. They say it's an inherited disease. The hell it is. It begins as a coping mechanism which then gets programmed into the brain. And as a lot of these early coping mechanisms function, they help you in the short term, create problems in the long term. And ADD is one of these examples.",3,3,-1,1,underestimates_severity
BASELINE_STRATIFIED_RANDOM,72,2,1,NEW ADHD Medication: Centanafadine (Simtriyo) Explained,"Did you guys see that we have a new medication for ADHD? This is a new stimulant medication. Instead of targeting just dopamine and norepinephrine, this new medication is targeting three neurotransmitters. It’s Monday, and you know what time it is. It’s time for drug of the day. So today’s medication that we’re going to talk about is serdexmethylphenidate, which is the generic for Azstarys. This just got FDA approved, so please, if I’m saying this wrong, don’t judge me. This is the first FDA-approved medication in a brand-new class of medications called NDSRI, which stands for norepinephrine, dopamine, serotonin reuptake inhibitor. Try saying that five times fast. This medication can be used for ADHD in adults as well as children who are six years of age and weigh at least 20 kg. The starting dose for adults is 210 mg by mouth every morning, and you can increase it to a maximum of 280 mg per day. How this medication works is it’s going to increase norepinephrine, so you’re going to have more alertness and be more attentive. It’s also going to increase dopamine, which is really great for motivation and reward processing. Then there’s serotonin, which honestly isn’t well documented for its purpose in ADHD, but it’s believed that it will probably help with impulsivity and controlling behaviours and emotions. When it comes to side effects, there will be decreased appetite, insomnia, dry mouth, and nausea. If you’re wondering if it will be a controlled substance like Adderall or Vyvanse, we actually don’t know yet because it hasn’t been classified by the DEA, but most likely it will probably be a controlled substance.",8,2,-1,1,underestimates_severity
BASELINE_STRATIFIED_RANDOM,76,1,3,ADD vs ADHD: What's the Real Difference?,"ADD vs ADHD: What's the Real Difference? #shorts I get this a lot. Um, and would you mind kind of clarifying for us what the differences are and whether or not that difference is uh meaningful? >> Yeah, so ADD stands for attention deficit disorder, and that's just kind of a general umbrella term. ADHD is attention deficit hyperactivity disorder, and so uh there's not a huge difference in in my mind. That's why I tend to use them kind of interchangeably because even when we look at uh the diagnosis and we we diagnose according to the ICD-10 and the DSM, uh there's actually subtypes. So, even though they say ADHD, the subtype would be predominantly uh inattentive, for example, rather than um hyperactive or um yeah. >> So, if it's So, if it's ADHD predominantly inattentive, that is synonymous with ADD, is what you're saying.",5,0,2,2,overestimates_severity
BASELINE_STRATIFIED_RANDOM,82,4,3,What 70% of ADHD Diagnoses Get Wrong,"The majority of people—truly, around 70%—who come in with an ADHD diagnosis, or who are self-proclaimed ADHD, do not have a neurological ADHD pattern at all. In our world, we look at something called a theta-beta ratio: how much theta production there is relative to beta. Most people think they have ADHD because they are hyperactive, cannot sit still, are easily bored, and so on. A true ADHD person is actually swimming in their own theta. They are in a slower, calmer, more creative, more relaxed state. You cannot be slow, tired, and lethargic during the day, so the brain constantly tries to put itself into an alert state. It produces all this little beta, but it is not sustainable. That is the classic pattern, which most people honestly do not have. Usually, they have a very fast processing speed and a lot of high beta, so it is hard to sit still, but it is a completely different pattern.",5,5,-1,1,underestimates_severity
BASELINE_STRATIFIED_RANDOM,86,4,2,ADHD Sensitivity Isn’t Fragile—It’s Real,"Sensitivity does not mean broken; it means attuned. It means your nervous system is working overtime to keep you safe in a world that has often been harsh and invalidating. ADHD brains do not just take in more; they hold on to it longer. Having “sticky brains” with ADHD means we ruminate more, remember what others forget, and replay conversations in our heads—not because we are fragile, but because our brains are still processing.",3,3,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,88,3,1,Your Child's ADHD Symptoms Might Be Starting in The Gut,"When we talk about gut health, we are not just talking about digesting food. We are talking about everything: the immune system, nervous system, gut-brain connection, hormones, detoxification, mood, behaviour, focus—all of it. The gut is not just processing food; it constantly communicates with the brain. When something is wrong in the gut, the brain feels it strongly. If you look only at the brain, behaviour, or top-level ADHD symptoms, you are looking at the last step of the problem.",4,2,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,90,3,1,Does This Type Of ADHD Sound Like You?,treatments for the seven types of add or ADHD type two in attentive add short attention span distractability that not very hyperactive or Restless just trouble getting going what we often see on the scans decreased prefrontal cortex activity decreased cerebellar activity so what really helps them is coordination exercises physical exercis a higher protein lower simple carbohydrate diet stimulating supplements can be really helpful like El tyrosine and sometimes stimulants like Rin or arerol can be just incredibly helpful,7,4,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,95,1,3,How does ADHD medication work? | Experts answer,how does ADHD medication work the short answer is ADHD medication affects how your brain uses dopamine mostly right here in What's called the prefrontal cortex but maybe more importantly is how that shows up in your life and I sometimes say that ADH medication closes the gap between intentions and actions the intentions in your head the actions of what happens out in the world it makes it easier to focus and to pay attention on things especially the boring stuff makes it easier to remember what has been said you know because you paid attention and heard it in the first place it makes it easier to get yourself up and going so you're not as kind of driven by the deadline and just in a bunch of different ways it helps you sort of manage the symptoms of ADHD and Smooths over some of those rough patches and some of that extra work that comes along with unmanaged ADHD,3,0,2,2,overestimates_severity
BASELINE_STRATIFIED_RANDOM,97,2,3,Improve ADHD WITHOUT Meds!,I'm a medical doctor and I'm going to show you how to improve ADHD without medications now is it possible to improve ADHD without medications absolutely of course a lot of the symptoms that you're experiencing from ADHD are probably stemming from your diet and all the garbage that you're eating if your diet consists of ton of processed foods added sugars preservatives then you need to cut those out first because obviously that is causing too much stimulation for you and your body needs to tone it down you may have brain fog constantly feeling tired this can all be the result of your lifestyle and just simply what you're putting in your body what if you switched it up into something more nutritious and beneficial and you need to individualized nutrition plan to start the foundation to creating these profound changes is creating a nutritional plan and a lifestyle modification that will be sustainable and help you with your symptoms,5,2,1,1,overestimates_severity
BASELINE_STRATIFIED_RANDOM,100,4,2,How To Cure Attention Deficit Disorder (ADHD) | Gary Brecka,the truth is ADHD is not even an attention deficit disorder at all it's an attention overload disorder kids and adults that have this condition of attention deficit or attention deficit hyperactivity disorder they don't have a problem paying attention they have a problem paying attention to too many things and then what the modern medicine wants to do is give you an amphetamine to speed up rce the central nervous system to match the pace of the Mind instead of putting just amino acids into the bloodstream that allow the mind to naturally quiet itself yeah,3,3,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,106,3,2,Adults With ADHD Natural Treatments,"So, if you're an adult with ADD and you don't want to take stimulants or you can't take stimulants, um what are some of the natural treatments? Um exercise always uh so important EPA fish oil. So, a lot of omega-3 fatty acids. People think brain and DHA well it's not been shown to be helpful for people have ADD but higher in EPA can be really helpful also rodeiola ashwagandha and tyrrosine uh tyrrosine is the amino acid building block for dopamine and a lot of my patients find or 1500 milligrams of tyrrosine twice a day can make a huge positive difference for",5,3,-1,1,underestimates_severity
BASELINE_STRATIFIED_RANDOM,107,1,3,Episode 53: ADHD #keepgoing #adhd #adhdawareness #adhdfamily #unconditionyourselfwithnamitathapar,व्हाट इज़ एएचटी एंड व्हाट आर द सिम्टम्स द फर्स्ट कंपोनेंट इज हाइपरएक्टिविटी दे कां सिट इन वन प्लेस वांट टू टच एवरीथिंग व्हाट्स द डिफरेंस बिटवीन एडी एचडी एंड एडीडी इफ इटस अटेंशन डिफिसिट डिसऑर्डर सो इट्स जस्ट द अटेंशन पार्ट इफ इट्स अटेंशन हाइपरएक्टिव डेफिसिट डिसऑर्डर देन यू हैव द होल थिंग इज दिस समथिंग दैट लाइफ लॉन्ग बिकॉज़ वी सी अ लॉट ऑफ़ अडल्ट इट्स देयर मेनी ऑफ अस आल्सो हैव ओ रियली वी ऑल हैव देम अराउंड 10 वन आउट ऑफ़ 10 किड्स लार्ट एटली लेट्स टॉक अबाउट द डायग्नोसिस देयर इज नो एमआरआई देर इज नो सीटी न एक्स देस न विच यू ड इज अ स्कैन विच इज डायग्नोस्टिक ऑफ़ एए व्हाट इज अ ट्रीटमेंट सो एएचडी इज नॉट समथि दैट लीव्स यू इट्स विथ यू फॉर लाइफ,5,1,2,2,overestimates_severity
BASELINE_STRATIFIED_RANDOM,114,1,2,Adult ADHD: How Can It Impact Your Day-To-Day Life? Dr. Samir Parikh Explains #shorts,अडल्ट एएचडी एस्पेशली हाउ डज इट इंपेयर द नेचर ऑफ़ योर लाइफ सो इट विल अफेक्ट द क्वालिटी ऑफ़ योर वर्क फॉर श्योर यू विल बी परफॉर्मिंग बिलो पार और बिलो योर एबिलिटी यू विल आल्सो टेक अ लॉट मोर टाइम एंड एनर्जी टू बी एबल टू फंक्शन एट द लेवल व्हिच इज़ एंड एक्सपेक्टेड एज कंपेयर्ड टू अदर्स यू मे स्ट्रगल इन योर रिलेशनशिप्स बिकॉज़ ऑफ़ डीएसटी एज वेल व्हाई द अटेंशन डेफिसिट कंपोनेंट अफेक्टिंग योर कम्युनिकेशन एट टाइम्स द हाइपरएक्टिव इंपल्सिव कंपोनेंट ब्रिंगिंग आउट मोर आउटपुट फ एंड यू आर ऑलवेज सो अंडर प्रेशर एंड ड्रीम बिकॉज द बेसिक एस्पेक्ट्स ऑफ लाइफ दैट यू नीड टू बी डूइंग एंड यू आर डूइंग आर टेकिंग सो मच आउट ऑफ यू फिजिकली एंड मेंटली टायरिंग यस इट इज इट इज टायरिंग एंड ट्स द अनसीन मोस्ट पीपल हु हैव अ मेंटल एलिमेंट यू डोंट सी इट सो यू जस्ट एंड अप गिविंग देम ज्ञान दैट गो रन गो जॉग गो डू दिस डू दैट इट्स नॉट्ट ट्स अ प्रॉब्लम,4,0,1,1,overestimates_severity
BASELINE_STRATIFIED_RANDOM,124,3,1,How To Beat ADHD,"One of the parts of your brain, if you have ADHD, that does work even better than a neurotypical person is your sensory input. This is what makes us highly distractable. We get so distracted by sensory stimuli. The sensory parts of our brain are hyper sensitive. So instead of an internal biological clock subconsciously measuring things, if we have data written out and we see it with our eyes, that will affect our brain in a more profound way. And now you ask, why is that? That's because our internal sensors are impaired. We're so much more sensitive to things from the outside because our internal biological clock doesn't work. That's a closer example of like a minus two over here, a plus two over here. The problem is that in most cases, this plus two of sensory sensitivity creates problems. Okay? So, time blindness is a huge huge huge thing. And the most important way to do that is to externalize your clocks and pay attention to them. Write things out, measure things to really figure out how long things take. And it's really cool because when I do this with patients, their natural ability to be able to estimate how long tasks take and complete them just goes up. Once you feed that information to your brain, then your brain is able to calculate. It's no longer a question mark. And so things just get",5,3,-2,2,underestimates_severity
BASELINE_STRATIFIED_RANDOM,136,3,1,Links between ADHD and pain #ChronicPain #Pain #ADHD #ADHDAwareness,"I don't know if like many people would immediately see a strong link between ADHD and pain, but actually we know that people with ADHD are much more likely to experience pain. There's some kind of biological elements to it. So, one possible explanation is that people with ADHD and people with chronic pain both have higher levels of inflammation within the nervous system. So, that might be a common factor between the two. And your nervous system is the thing that kind of regulates pain. Yeah, exactly. In ADHD, the brain is kind of telling the muscles to maintain a kind of persistently high muscle tone, which means that the muscles get kind of fatigued and uh uncomfortable and and painful. And actually, some people have proposed that this might partly explain the physical restlessness of ADHD. Essentially, people are feeling ready to go all the time. There's also kind of psychological components to it as well because how we experience pain is very much related to attention. And for people with ADHD, they might have more difficulties with disengaging their attention from pain. There's also evidence actually that people with ADHD have greater pain sensitivity. So they're actually feeling the pain to a greater extent. Why is that? We don't really know. It might be to do with the with the attention. Like it might be more difficult to disengage your attention from the pain. So you're experiencing it like your subjective experience of it is greater. It might be to do with greater sensitivity to do with the inflammation that we're talking about. I think all of these things are kind of like connected and kind of all play a role.",5,3,-2,2,underestimates_severity
